id_mun,combate_hambre,combate_hambre_y_leche,beneficiarios,mun,porcentaje_pea,poblacion_pea,porc_programa_hambre,cobertura_prog_hambre,cobertura_programas,cobertura_prog_hambre_y_leche
1001,15530,17782,25624,Aguascalientes,1.9511,15498,0.60607243,1.0020648,1.6533747,1.1473738
1002,2332,2554,5114,Asientos,7.16868,3483,0.45600313,0.66953778,1.4682745,0.73327589
1003,2035,2126,3819,Calvillo,5.84351,3103,0.53286201,0.65581697,1.2307445,0.68514341
1004,1037,1064,2178,Cosío,4.23544,597,0.47612488,1.7370185,3.6482413,1.7822446
1005,2668,3088,4651,Jesús María,5.71117,5790,0.57364005,0.46079448,0.80328155,0.53333336
1006,993,1079,2347,Pabellón de Arteaga,3.27827,1435,0.42309332,0.69198608,1.6355401,0.75191635
1007,1052,1130,1532,Rincón de Romos,8.51669,4368,0.68668407,0.24084249,0.35073259,0.25869963
1008,740,742,1604,San José de Gracia,6.18994,484,0.46134663,1.5289257,3.3140495,1.5330578
1009,1389,1416,2240,Tepezalá,5.27209,1161,0.62008929,1.1963824,1.9293712,1.2196382
1010,731,796,1285,El Llano,8.78213,1549,0.56887162,0.47191736,0.82956749,0.5138799
1011,720,1043,2200,San Francisco de los Romo,3.844,1424,0.32727271,0.50561798,1.5449438,0.73244381
2001,24379,24506,25874,Ensenada,4.95709,21592,0.94221997,1.1290755,1.1983142,1.1349574
2002,29872,30025,31749,Mexicali,2.0336,19055,0.94088,1.5676725,1.6661769,1.575702
2003,3475,3502,3675,Tecate,1.28397,1336,0.94557822,2.601048,2.7507484,2.6212575
2004,53238,53459,55082,Tijuana,2.88542,46281,0.96652263,1.1503209,1.1901644,1.1550961
2005,2550,2571,2833,Playas de Rosarito,2.62892,2435,0.90010589,1.047228,1.1634496,1.0558522
3001,3346,3529,4040,Comondú,5.91196,4506,0.8282178,0.74256545,0.89658231,0.78317797
3002,2407,2474,2821,Mulegé,5.33085,2754,0.85324353,0.87400144,1.0243282,0.89832968
3003,7733,8210,9551,La Paz,2.72426,7720,0.80965346,1.001684,1.2371762,1.0634716
3008,11082,11472,13180,Los Cabos,5.43546,11722,0.84081942,0.94540179,1.1243815,0.97867256
3009,848,879,1013,Loreto,9.74136,1747,0.83711749,0.48540354,0.57985115,0.50314826
4001,1250,1331,2008,Calkiní,15.50878,8358,0.62250996,0.14955731,0.24024886,0.15924862
4002,4771,5094,6594,Campeche,5.25406,13867,0.72353655,0.34405422,0.47551742,0.36734694
4003,5219,5340,6071,Carmen,7.25267,16569,0.85966069,0.31498581,0.36640716,0.3222886
4004,1494,1647,2468,Champotón,10.76066,8284,0.60534847,0.18034765,0.29792371,0.198817
4005,1278,1314,1570,Hecelchakán,10.7532,3325,0.81401277,0.38436091,0.47218046,0.39518797
4006,928,984,1212,Hopelchén,20.4234,9605,0.76567656,0.096616343,0.12618428,0.10244665
4007,503,511,628,Palizada,14.76406,1398,0.80095541,0.35979971,0.44921315,0.36552218
4008,190,200,272,Tenabo,12.90792,1382,0.69852942,0.13748191,0.19681621,0.1447178
4009,3372,3418,3938,Escárcega,22.39257,10460,0.85627222,0.32237095,0.37648183,0.32676864
4010,1086,1130,1356,Calakmul,24.48673,5831,0.80088496,0.18624593,0.23255016,0.19379181
4011,1797,1867,2526,Candelaria,24.70807,8355,0.7114014,0.21508078,0.30233392,0.22345901
5001,3,3,3,Abasolo,3.58399,50,1,0.059999999,0.059999999,0.059999999
5002,2200,2257,2323,Acuña,3.15268,4426,0.94705123,0.4970628,0.52485317,0.50994128
5003,220,234,356,Allende,0.82467,207,0.6179775,1.062802,1.7198068,1.1304348
5004,763,769,954,Arteaga,4.60507,1011,0.79979038,0.75469834,0.9436202,0.76063305
5005,18,19,19,Candela,3.84731,68,0.94736844,0.2647059,0.27941176,0.27941176
5006,284,326,381,Castaños,3.45162,875,0.74540681,0.32457143,0.43542856,0.37257144
5007,287,294,343,Cuatro Ciénegas,6.1364,714,0.83673471,0.40196079,0.48039216,0.41176471
5008,28,28,28,Escobedo,5.05166,170,1,0.16470589,0.16470589,0.16470589
5009,891,902,1011,Francisco I. Madero,4.58261,2723,0.88130563,0.32721263,0.37128168,0.33125231
5010,541,653,816,Frontera,2.42927,1636,0.66299021,0.3306846,0.49877751,0.39914426
5011,439,443,552,General Cepeda,8.83529,1227,0.79528987,0.3577832,0.44987774,0.36104318
5012,57,57,65,Guerrero,3.64459,79,0.87692308,0.72151899,0.82278478,0.72151899
5013,88,88,95,Hidalgo,6.13,117,0.92631578,0.75213677,0.81196582,0.75213677
5014,232,232,255,Jiménez,4.08584,347,0.90980393,0.66858792,0.73487031,0.66858792
5015,22,22,25,Juárez,4.13674,68,0.88,0.32352942,0.36764705,0.32352942
5016,5,5,5,Lamadrid,1.40102,24,1,0.20833333,0.20833333,0.20833333
5017,1188,1219,1447,Matamoros,4.02174,3916,0.82100898,0.30337077,0.3695097,0.31128702
5018,887,1021,1271,Monclova,1.18106,2727,0.69787568,0.32526585,0.46607995,0.3744041
5019,52,52,70,Morelos,1.84108,175,0.74285716,0.29714286,0.40000001,0.29714286
5020,871,966,1308,Múzquiz,2.94821,1862,0.66590214,0.4677766,0.70247048,0.51879698
5021,30,30,36,Nadadores,2.95853,193,0.83333331,0.15544042,0.1865285,0.15544042
5022,727,735,775,Nava,3.75683,968,0.93806452,0.75103307,0.80061984,0.75929755
5023,340,350,400,Ocampo,6.20339,707,0.85000002,0.48090523,0.56577086,0.49504951
5024,1292,1297,1650,Parras,5.47062,2411,0.78303033,0.53587723,0.68436331,0.53795105
5025,3072,3101,3255,Piedras Negras,1.9065,2579,0.94377881,1.1911594,1.2621171,1.202404
5026,1,1,7,Progreso,1.3688,51,0.14285715,0.019607844,0.13725491,0.019607844
5027,956,972,1135,Ramos Arizpe,3.11464,2420,0.84229076,0.39504132,0.46900827,0.4016529
5028,472,479,618,Sabinas,1.8554,1098,0.76375407,0.42987248,0.56284153,0.43624774
5029,67,67,97,Sacramento,1.26065,26,0.69072163,2.5769231,3.7307692,2.5769231
5030,6749,7365,9596,Saltillo,2.07255,15714,0.70331389,0.42948961,0.61066562,0.46869034
5031,191,193,199,San Buenaventura,2.36839,536,0.95979899,0.35634327,0.37126866,0.36007464
5032,428,441,574,San Juan de Sabinas,0.9469,392,0.74564463,1.0918367,1.4642857,1.125
5033,1683,1851,2365,San Pedro,5.12775,5342,0.7116279,0.31505054,0.44271809,0.34649944
5034,78,78,106,Sierra Mojada,3.10483,169,0.73584908,0.46153846,0.62721896,0.46153846
5035,5899,6398,8292,Torreón,2.67911,16875,0.71140862,0.34957036,0.49137777,0.37914073
5036,209,214,285,Viesca,11.03992,2874,0.73333335,0.072720945,0.099164926,0.074460685
5037,105,105,109,Villa Unión,2.45338,118,0.96330273,0.88983053,0.92372882,0.88983053
5038,59,60,77,Zaragoza,2.74215,321,0.76623374,0.18380062,0.23987539,0.18691589
6001,1084,1123,1360,Armería,3.49732,853,0.79705882,1.2708089,1.5943727,1.3165299
6002,1949,2067,2651,Colima,1.24917,1932,0.73519427,1.0087992,1.3721532,1.0698757
6003,693,719,1082,Comala,3.16413,608,0.64048058,1.1398026,1.7796053,1.1825658
6004,1122,1148,1340,Coquimatlán,2.47736,415,0.83731341,2.7036145,3.2289157,2.7662652
6005,807,824,926,Cuauhtémoc,1.16671,366,0.8714903,2.2049181,2.5300546,2.2513661
6006,281,294,452,Ixtlahuacán,3.04941,221,0.62168139,1.2714932,2.045249,1.3303168
6007,2890,3028,3497,Manzanillo,2.41599,4084,0.82642263,0.70763958,0.85626835,0.74142998
6008,649,669,808,Minatitlán,2.94524,251,0.80321783,2.5856574,3.2191236,2.6653388
6009,4215,4535,5564,Tecomán,3.88074,3698,0.75754851,1.1398053,1.5045971,1.2263385
6010,731,773,1144,Villa de Álvarez,0.74625,948,0.63898599,0.77109706,1.2067511,0.81540084
7001,274,279,308,Acacoyagua,18.81133,3069,0.88961041,0.089279898,0.10035843,0.090909094
7002,1075,1170,1877,Acala,24.96421,7345,0.57272243,0.14635807,0.255548,0.15929204
7003,878,955,1870,Acapetahua,16.52749,4324,0.46951872,0.20305273,0.43246993,0.22086032
7004,516,517,558,Altamirano,17.72744,6524,0.92473119,0.079092585,0.085530348,0.079245858
7005,642,642,915,Amatán,25.41094,6257,0.70163935,0.10260508,0.14623621,0.10260508
7006,2607,2630,2836,Amatenango de la Frontera,19.48676,5861,0.91925246,0.44480464,0.48387647,0.44872889
7007,481,485,566,Amatenango del Valle,41.95981,3373,0.8498233,0.14260302,0.16780314,0.14378892
7008,1657,1747,2423,Angel Albino Corzo,25.14875,6859,0.68386298,0.24158041,0.35325849,0.25470185
7009,2617,2635,3224,Arriaga,8.88359,3379,0.81172454,0.77448952,0.95412844,0.77981651
7010,325,326,357,Bejucal de Ocampo,23.78238,2340,0.91036415,0.1388889,0.15256411,0.13931625
7011,891,996,2022,Bella Vista,21.40551,4862,0.44065282,0.18325792,0.41587824,0.20485397
7012,2364,2439,3482,Berriozábal,15.38724,6237,0.67892015,0.37902838,0.55828124,0.39105338
7013,2100,2116,2666,Bochil,26.43597,7537,0.7876969,0.27862546,0.35372165,0.28074831
7014,2106,2107,2277,El Bosque,30.68459,6477,0.92490119,0.32515052,0.35155165,0.32530493
7015,6013,6064,6537,Cacahoatán,11.5824,4500,0.91984093,1.3362222,1.4526666,1.3475555
7016,487,493,556,Catazajá,13.82142,2093,0.87589926,0.23268037,0.26564738,0.23554707
7017,5026,5148,6204,Cintalapa,20.62879,15004,0.81012249,0.33497733,0.41348973,0.34310851
7018,285,287,315,Coapilla,25.45943,2040,0.90476191,0.13970588,0.15441176,0.14068627
7019,6931,6971,8477,Comitán de Domínguez,12.25934,16105,0.81762415,0.43036324,0.52635825,0.43284693
7020,3338,3387,3963,La Concordia,21.20848,8763,0.84229118,0.38091978,0.45224237,0.38651147
7021,259,263,278,Copainalá,14.74838,3044,0.93165469,0.085085414,0.091327198,0.086399473
7022,2739,2740,3073,Chalchihuitán,41.79242,6009,0.89131141,0.45581627,0.51139957,0.45598269
7023,4102,4102,4619,Chamula,25.46833,21234,0.888071,0.19318075,0.21752849,0.19318075
7024,2335,2353,2543,Chanal,55.15289,7257,0.91820687,0.3217583,0.3504203,0.32423866
7025,430,432,472,Chapultenango,20.35049,1790,0.91101694,0.24022347,0.26368716,0.24134079
7026,3032,3035,3315,Chenalhó,40.95745,15929,0.91463047,0.19034466,0.20811099,0.190533
7027,6992,7123,8533,Chiapa de Corzo,16.277,11691,0.81940699,0.59806687,0.72987771,0.60927206
7028,512,529,622,Chiapilla,22.70703,1016,0.82315111,0.50393701,0.61220473,0.52066928
7029,69,70,87,Chicoasén,15.8508,856,0.79310346,0.080607474,0.10163552,0.081775703
7030,3448,3483,3691,Chicomuselo,22.28884,7622,0.93416417,0.4523747,0.48425609,0.45696667
7031,7239,7239,7734,Chilón,40.14645,49788,0.93599689,0.14539649,0.15533863,0.14539649
7032,825,883,1336,Escuintla,20.47103,5811,0.61751497,0.14197212,0.22990879,0.15195319
7033,424,424,471,Francisco León,26.50146,2159,0.90021229,0.19638722,0.21815656,0.19638722
7034,7466,7555,7976,Frontera Comalapa,17.92875,10887,0.93605816,0.685772,0.7326169,0.6939469
7035,1559,1566,1709,Frontera Hidalgo,19.33522,2099,0.91222936,0.74273461,0.81419724,0.74606955
7036,385,386,413,La Grandeza,25.84367,2630,0.93220341,0.14638783,0.15703422,0.14676806
7037,1642,1690,2240,Huehuetán,15.33358,4671,0.73303574,0.35153073,0.47955471,0.3618069
7038,908,909,987,Huixtán,35.44591,8801,0.91995949,0.1031701,0.11214635,0.10328372
7039,747,747,817,Huitiupán,26.55837,7055,0.91432071,0.10588235,0.1158044,0.10588235
7040,1389,1438,1951,Huixtla,11.35054,5086,0.71194261,0.27310264,0.38360205,0.28273693
7041,2363,2372,2627,La Independencia,19.21735,10575,0.89950514,0.22345154,0.24841608,0.2243026
7042,848,867,1165,Ixhuatán,25.36512,3244,0.72789699,0.26140568,0.35912454,0.26726264
7043,363,399,576,Ixtacomitán,24.22094,2570,0.63020831,0.14124514,0.22412452,0.15525292
7044,823,837,1176,Ixtapa,26.55286,7369,0.69982994,0.11168408,0.15958746,0.11358393
7045,111,115,182,Ixtapangajoya,25.33128,1692,0.6098901,0.065602839,0.10756501,0.067966901
7046,1881,1927,2119,Jiquipilas,13.5035,4787,0.88768286,0.39293921,0.4426572,0.40254858
7047,1291,1294,1362,Jitotol,32.35959,6731,0.94787079,0.19179913,0.20234735,0.19224484
7048,791,804,933,Juárez,13.30801,2728,0.84780276,0.289956,0.3420088,0.29472139
7049,3162,3165,3532,Larráinzar,41.95676,9214,0.89524347,0.34317344,0.38332972,0.34349903
7050,203,216,295,La Libertad,14.80795,837,0.68813556,0.24253285,0.35244924,0.25806451
7051,1524,1555,2990,Mapastepec,15.93328,6417,0.50969899,0.23749416,0.46594983,0.24232507
7052,13645,13672,14773,Las Margaritas,28.57809,35436,0.92364448,0.3850604,0.41689244,0.38582233
7053,471,479,509,Mazapa de Madero,22.15399,1856,0.92534381,0.25377154,0.27424568,0.25808188
7054,2572,2609,3268,Mazatán,17.16365,4767,0.78702569,0.53954268,0.68554646,0.54730439
7055,502,506,555,Metapa,11.69474,521,0.90450448,0.96353167,1.0652591,0.97120923
7056,1103,1103,1182,Mitontic,46.70347,6244,0.93316412,0.17664959,0.18930173,0.17664959
7057,6215,6286,6671,Motozintla,20.23435,13737,0.93164444,0.45242774,0.48562276,0.45759627
7058,417,435,555,Nicolás Ruíz,27.10249,1319,0.75135136,0.31614861,0.42077333,0.3297953
7059,7986,7990,8673,Ocosingo,29.34694,70874,0.92078865,0.11267884,0.1223721,0.11273528
7060,973,981,1159,Ocotepec,34.01375,4287,0.83951682,0.22696525,0.27035221,0.22883135
7061,6461,6576,7835,Ocozocoautla de Espinosa,25.59668,21647,0.82463306,0.29847091,0.36194393,0.30378345
7062,697,699,749,Ostuacán,19.29352,3284,0.93057412,0.21224117,0.22807552,0.21285018
7063,42,42,57,Osumacinta,21.28268,852,0.7368421,0.049295776,0.066901408,0.049295776
7064,4344,4351,4720,Oxchuc,44.31176,22076,0.92033899,0.19677478,0.21380685,0.19709186
7065,4884,4914,5338,Palenque,23.5182,26683,0.91494942,0.18303789,0.20005247,0.1841622
7066,1046,1047,1213,Pantelhó,34.91205,8120,0.86232483,0.12881774,0.14938423,0.12894088
7067,907,907,1139,Pantepec,28.27397,3259,0.79631257,0.27830622,0.34949371,0.27830622
7068,909,957,1281,Pichucalco,12.20099,3649,0.70960188,0.24910934,0.35105509,0.26226363
7069,1774,1785,2157,Pijijiapan,18.58087,9730,0.8224386,0.18232271,0.22168551,0.18345323
7070,806,809,897,El Porvenir,22.779,3906,0.89855075,0.20634921,0.2296467,0.20711726
7071,1528,1552,2441,Villa Comaltitlán,17.42985,4523,0.62597299,0.33782887,0.53968602,0.34313509
7072,1469,1473,1652,Pueblo Nuevo Solistahuacán,35.58614,12171,0.88922518,0.12069674,0.13573247,0.12102539
7073,342,344,497,Rayón,28.28202,2803,0.68812877,0.12201213,0.17731002,0.12272565
7074,795,811,864,Reforma,9.90011,3428,0.9201389,0.23191366,0.252042,0.2365811
7075,875,947,1706,Las Rosas,30.74843,8621,0.51289564,0.10149635,0.19788888,0.10984804
7076,1204,1206,1323,Sabanilla,35.50369,11286,0.9100529,0.10668084,0.11722488,0.10685805
